COMPACTNESS,CIRCULARITY,DISTANCE CIRCULARITY,RADIUS RATIO,PR.AXIS ASPECT RATIO,MAX.LENGTH ASPECT RATIO,SCATTER RATIO,ELONGATEDNESS,PR.AXIS RECTANGULARITY,MAX.LENGTH RECTANGULARITY,SCALED VARIANCE ALONG MAJOR AXIS,SCALED VARIANCE ALONG MINOR AXIS,SCALED RADIUS OF GYRATION,SKEWNESS ABOUT MAJOR AXIS,SKEWNESS ABOUT MINOR AXIS,KURTOSIS ABOUT MINOR AXIS,KURTOSIS ABOUT MAJOR AXIS,HOLLOWS RATIO
0.32608695652173925,0.42307692307692313,0.43055555555555547,0.17903930131004364,0.09890109890109888,0.11320754716981132,0.196078431372549,0.6285714285714286,0.16666666666666674,0.357142857142857,0.15263157894736834,0.13429256594724218,0.4088050314465408,0.11842105263157887,0.3181818181818182,0.43902439024390244,0.40000000000000036,0.5333333333333332
0.5869565217391304,0.5384615384615383,0.6666666666666665,0.37554585152838427,0.1428571428571429,0.1509433962264151,0.3856209150326797,0.34285714285714275,0.3333333333333335,0.5285714285714287,0.2947368421052631,0.3069544364508393,0.37735849056603765,0.0,0.6818181818181819,0.43902439024390244,0.8333333333333339,0.9666666666666668
0.15217391304347827,0.15384615384615374,0.23611111111111105,0.05240174672489084,0.08791208791208793,0.07547169811320756,0.08496732026143783,0.7999999999999998,0.08333333333333348,0.09999999999999987,0.06315789473684208,0.05395683453237407,0.14465408805031443,0.2894736842105262,0.36363636363636365,0.12195121951219512,0.06666666666666732,0.09999999999999964
0.08695652173913038,0.1923076923076923,0.3194444444444444,0.1353711790393013,0.13186813186813184,0.056603773584905655,0.11764705882352933,0.7428571428571429,0.08333333333333348,0.17142857142857126,0.07894736842105254,0.07553956834532374,0.18867924528301883,0.26315789473684215,0.5909090909090909,0.5121951219512195,0.2333333333333334,0.20000000000000018
0.5217391304347827,0.34615384615384603,0.8472222222222221,0.3580786026200874,0.13186813186813184,0.1320754716981132,0.4836601307189543,0.2857142857142856,0.41666666666666674,0.2857142857142856,0.41052631578947374,0.3920863309352518,0.371069182389937,0.10526315789473684,0.3181818181818182,1.0,0.6000000000000005,0.833333333333333
0.5434782608695654,0.5,0.6666666666666665,0.3799126637554585,0.17582417582417587,0.07547169811320756,0.522875816993464,0.22857142857142854,0.41666666666666674,0.41428571428571437,0.4473684210526315,0.4544364508393285,0.4088050314465408,0.1842105263157895,0.09090909090909091,0.6341463414634146,0.6000000000000005,0.5333333333333332
0.652173913043478,0.3076923076923077,0.5972222222222221,0.39301310043668125,0.17582417582417587,0.1320754716981132,0.4117647058823528,0.34285714285714275,0.3333333333333335,0.34285714285714275,0.363157894736842,0.3249400479616307,0.1823899371069182,0.07894736842105265,0.3181818181818182,0.7317073170731707,0.7000000000000002,0.833333333333333
0.4130434782608696,0.15384615384615374,0.48611111111111094,0.3799126637554585,0.2637362637362638,0.07547169811320756,0.3202614379084967,0.3999999999999999,0.25,0.1428571428571428,0.26315789473684204,0.25059952038369304,0.16352201257861632,0.13157894736842102,0.045454545454545456,0.34146341463414637,0.6333333333333337,0.7000000000000002
0.652173913043478,0.8076923076923077,0.7083333333333333,0.32751091703056767,0.10989010989010983,0.16981132075471697,0.7058823529411764,0.1428571428571428,0.6666666666666665,0.7428571428571427,0.4736842105263158,0.6270983213429256,0.5597484276729561,0.17105263157894735,0.045454545454545456,0.7804878048780488,0.3333333333333339,0.5666666666666664
0.15217391304347827,0.3846153846153846,0.38888888888888884,0.06986899563318782,0.07692307692307687,0.11320754716981132,0.24836601307189543,0.5428571428571427,0.16666666666666674,0.38571428571428545,0.21578947368421053,0.17386091127098321,0.42138364779874204,0.3421052631578948,0.18181818181818182,0.1951219512195122,0.10000000000000053,0.06666666666666643
0.23913043478260865,0.23076923076923062,0.6944444444444444,0.3318777292576419,0.1428571428571429,0.09433962264150944,0.4248366013071896,0.3142857142857143,0.3333333333333335,0.18571428571428572,0.4157894736842104,0.34172661870503596,0.2264150943396226,0.1578947368421052,0.18181818181818182,0.926829268292683,0.4666666666666668,0.5666666666666664
0.5,0.46153846153846145,0.8472222222222221,0.42358078602620086,0.20879120879120883,0.1320754716981132,0.522875816993464,0.22857142857142854,0.41666666666666674,0.357142857142857,0.4631578947368421,0.44124700239808157,0.5408805031446542,0.1842105263157895,0.13636363636363635,0.4634146341463415,0.43333333333333357,0.5333333333333332
0.5869565217391304,0.6923076923076923,0.8888888888888888,0.25764192139737996,0.05494505494505497,0.1509433962264151,0.6143790849673203,0.17142857142857137,0.5,0.6571428571428573,0.45789473684210524,0.5359712230215827,0.5283018867924529,0.13157894736842102,0.2272727272727273,0.5121951219512195,0.40000000000000036,0.5
0.6086956521739131,0.6153846153846154,0.875,0.47161572052401746,0.21978021978021978,0.1509433962264151,0.5816993464052287,0.19999999999999996,0.5,0.5428571428571429,0.4473684210526315,0.5,0.4088050314465408,0.13157894736842102,0.18181818181818182,0.2682926829268293,0.43333333333333357,0.5
0.5,0.5384615384615383,0.5138888888888888,0.4366812227074236,0.27472527472527475,0.07547169811320756,0.3594771241830066,0.34285714285714275,0.25,0.4571428571428571,0.3052631578947368,0.2937649880095923,0.4591194968553458,0.13157894736842102,0.2727272727272727,0.3902439024390244,0.7666666666666666,0.7333333333333334
0.4782608695652173,0.5384615384615383,0.5694444444444444,0.31441048034934505,0.13186813186813184,0.09433962264150944,0.36601307189542487,0.37142857142857144,0.25,0.48571428571428554,0.34736842105263144,0.28896882494004794,0.4779874213836477,0.10526315789473684,0.18181818181818182,0.0975609756097561,0.5,0.5666666666666664
0.4565217391304346,0.15384615384615374,0.4722222222222221,0.2838427947598253,0.13186813186813184,0.09433962264150944,0.326797385620915,0.4285714285714286,0.25,0.2142857142857142,0.25263157894736843,0.2517985611510791,0.13207547169811318,0.05263157894736836,0.2727272727272727,0.14634146341463417,0.7333333333333334,0.7666666666666666
0.32608695652173925,0.42307692307692313,0.43055555555555547,0.26637554585152845,0.25274725274725274,0.09433962264150944,0.20915032679738554,0.5714285714285714,0.16666666666666674,0.3285714285714285,0.1947368421052631,0.15347721822541963,0.39622641509433953,0.1578947368421052,0.18181818181818182,0.0975609756097561,0.40000000000000036,0.40000000000000036
0.17391304347826098,0.46153846153846145,0.38888888888888884,0.21834061135371186,0.2417582417582418,0.3773584905660377,0.2549019607843137,0.5428571428571427,0.16666666666666674,0.41428571428571437,0.2947368421052631,0.18105515587529972,0.4842767295597483,0.38157894736842113,0.045454545454545456,0.24390243902439024,0.13333333333333375,0.13333333333333375
0.34782608695652173,0.26923076923076916,0.5,0.3668122270742358,0.31868131868131866,0.09433962264150944,0.24836601307189543,0.5142857142857142,0.16666666666666674,0.2571428571428571,0.231578947368421,0.18944844124700236,0.24528301886792447,0.17105263157894735,0.13636363636363635,0.1951219512195122,0.5666666666666673,0.5333333333333332
0.30434782608695654,0.23076923076923062,0.4722222222222221,0.20960698689956336,0.1208791208791209,0.07547169811320756,0.2549019607843137,0.5142857142857142,0.16666666666666674,0.2571428571428571,0.231578947368421,0.18345323741007194,0.19496855345911945,0.14473684210526316,0.045454545454545456,0.8048780487804879,0.36666666666666714,0.5
0.43478260869565233,0.3846153846153846,0.5277777777777777,0.2707423580786026,0.13186813186813184,0.09433962264150944,0.2549019607843137,0.5142857142857142,0.16666666666666674,0.3285714285714285,0.27368421052631575,0.18944844124700236,0.4088050314465408,0.11842105263157887,0.6818181818181819,0.04878048780487805,0.5666666666666673,0.5333333333333332
0.5217391304347827,0.5,0.75,0.4585152838427947,0.21978021978021978,0.1509433962264151,0.542483660130719,0.22857142857142854,0.41666666666666674,0.41428571428571437,0.49473684210526303,0.46642685851318944,0.5345911949685536,0.14473684210526316,0.0,0.34146341463414637,0.40000000000000036,0.5333333333333332
0.36956521739130443,0.1153846153846152,0.5277777777777777,0.32751091703056767,0.18681318681318682,0.11320754716981132,0.2941176470588236,0.4571428571428571,0.16666666666666674,0.11428571428571432,0.27368421052631575,0.21942446043165467,0.2075471698113207,0.09210526315789469,0.045454545454545456,0.4878048780487805,0.5333333333333341,0.5666666666666664
0.43478260869565233,0.5384615384615383,0.6666666666666665,0.4192139737991266,0.20879120879120883,0.09433962264150944,0.39869281045751626,0.34285714285714275,0.3333333333333335,0.4714285714285713,0.3526315789473683,0.3213429256594724,0.6037735849056605,0.09210526315789469,0.0,0.07317073170731708,0.6333333333333337,0.7000000000000002
0.4782608695652173,0.46153846153846145,0.9027777777777777,0.4541484716157205,0.18681318681318682,0.1509433962264151,0.4901960784313726,0.2857142857142856,0.41666666666666674,0.4571428571428571,0.3789473684210526,0.40287769784172667,0.30817610062893075,0.06578947368421051,0.3181818181818182,0.7804878048780488,0.7333333333333334,1.0
0.4565217391304346,0.15384615384615374,0.45833333333333326,0.3580786026200874,0.2637362637362638,0.09433962264150944,0.27450980392156854,0.4571428571428571,0.16666666666666674,0.12857142857142856,0.21578947368421053,0.2134292565947242,0.14465408805031443,0.10526315789473684,0.09090909090909091,0.1951219512195122,0.7000000000000002,0.833333333333333
0.26086956521739135,0.34615384615384603,0.36111111111111105,0.06986899563318782,0.06593406593406592,0.09433962264150944,0.24183006535947704,0.5428571428571427,0.16666666666666674,0.38571428571428545,0.22631578947368414,0.16906474820143882,0.3396226415094339,0.3421052631578948,0.2272727272727273,0.0975609756097561,0.13333333333333375,0.033333333333333215
0.6956521739130435,0.8076923076923077,0.9444444444444444,0.5676855895196506,0.25274725274725274,0.18867924528301888,0.673202614379085,0.1428571428571428,0.5833333333333335,0.7142857142857142,0.5052631578947367,0.6031175059952039,0.7484276729559749,0.11842105263157887,0.18181818181818182,0.5365853658536586,0.43333333333333357,0.666666666666667
0.7173913043478262,0.7692307692307694,0.8055555555555554,0.38427947598253276,0.1208791208791209,0.16981132075471697,0.6862745098039216,0.1428571428571428,0.5833333333333335,0.6857142857142857,0.5157894736842105,0.6103117505995204,0.5157232704402515,0.1578947368421052,0.5,0.5853658536585367,0.40000000000000036,0.5666666666666664
0.3913043478260869,0.23076923076923062,0.4444444444444444,0.1266375545851529,0.08791208791208793,0.09433962264150944,0.2222222222222222,0.5714285714285714,0.16666666666666674,0.19999999999999996,0.21052631578947367,0.15587529976019185,0.2515723270440251,0.23684210526315785,0.4090909090909091,0.43902439024390244,0.2666666666666666,0.2666666666666666
0.34782608695652173,0.3076923076923077,0.5,0.34497816593886466,0.2857142857142857,0.09433962264150944,0.2941176470588236,0.4571428571428571,0.16666666666666674,0.2571428571428571,0.2684210526315789,0.22661870503597123,0.2767295597484276,0.19736842105263153,0.36363636363636365,0.29268292682926833,0.5,0.4666666666666668
0.32608695652173925,0.26923076923076916,0.5277777777777777,0.3580786026200874,0.2857142857142857,0.07547169811320756,0.30065359477124187,0.4285714285714286,0.25,0.22857142857142843,0.2894736842105263,0.23381294964028773,0.24528301886792447,0.1842105263157895,0.045454545454545456,0.2682926829268293,0.5666666666666673,0.5333333333333332
0.32608695652173925,0.26923076923076916,0.45833333333333326,0.3013100436681223,0.23076923076923073,0.09433962264150944,0.24836601307189543,0.5142857142857142,0.16666666666666674,0.27142857142857135,0.231578947368421,0.18824940047961627,0.26415094339622636,0.13157894736842102,0.09090909090909091,0.4878048780487805,0.666666666666667,0.6333333333333337
0.4565217391304346,0.42307692307692313,0.6111111111111109,0.48908296943231444,0.29670329670329676,0.07547169811320756,0.47058823529411753,0.2571428571428571,0.41666666666666674,0.38571428571428545,0.41052631578947374,0.4088729016786571,0.28301886792452824,0.1842105263157895,0.18181818181818182,0.5365853658536586,0.666666666666667,0.5333333333333332
0.6739130434782608,0.846153846153846,0.9305555555555554,0.5152838427947598,0.23076923076923073,0.16981132075471697,0.6928104575163399,0.1428571428571428,0.5833333333333335,0.7857142857142858,0.5368421052631579,0.6223021582733813,0.7547169811320755,0.1578947368421052,0.13636363636363635,0.24390243902439024,0.40000000000000036,0.5999999999999996
0.30434782608695654,0.3846153846153846,0.41666666666666663,0.2838427947598253,0.27472527472527475,0.09433962264150944,0.261437908496732,0.5142857142857142,0.16666666666666674,0.38571428571428545,0.24736842105263157,0.18824940047961627,0.3899371069182389,0.22368421052631582,0.2727272727272727,0.29268292682926833,0.2666666666666666,0.20000000000000018
0.23913043478260865,0.07692307692307687,0.18055555555555547,0.07860262008733632,0.10989010989010983,0.03773584905660377,0.02614379084967311,0.9428571428571428,0.0,0.0714285714285714,0.02631578947368418,0.014388489208633087,0.11949685534591192,0.22368421052631582,0.4545454545454546,0.6585365853658537,0.2333333333333334,0.2999999999999998
0.28260869565217384,0.3846153846153846,0.4027777777777777,0.08296943231441045,0.07692307692307687,0.07547169811320756,0.24836601307189543,0.5714285714285714,0.16666666666666674,0.3714285714285712,0.231578947368421,0.16906474820143882,0.4276729559748427,0.36842105263157887,0.13636363636363635,0.17073170731707318,0.13333333333333375,0.033333333333333215
0.7391304347826089,0.7692307692307694,0.9444444444444444,0.4672489082969432,0.17582417582417587,0.16981132075471697,0.6993464052287581,0.1428571428571428,0.6666666666666665,0.7142857142857142,0.5157894736842105,0.6235011990407674,0.5597484276729561,0.13157894736842102,0.4545454545454546,0.5121951219512195,0.4666666666666668,0.7333333333333334
0.15217391304347827,0.46153846153846145,0.43055555555555547,0.10480349344978168,0.09890109890109888,0.09433962264150944,0.2549019607843137,0.5428571428571427,0.16666666666666674,0.41428571428571437,0.21578947368421053,0.18345323741007194,0.42138364779874204,0.26315789473684215,0.13636363636363635,0.3902439024390244,0.16666666666666696,0.20000000000000018
0.34782608695652173,0.34615384615384603,0.48611111111111094,0.15720524017467252,0.08791208791208793,0.07547169811320756,0.21568627450980393,0.5714285714285714,0.16666666666666674,0.2999999999999998,0.21052631578947367,0.15347721822541963,0.35849056603773577,0.1578947368421052,0.6818181818181819,0.6341463414634146,0.5,0.5666666666666664
0.5869565217391304,0.5,0.8888888888888888,0.3493449781659389,0.1428571428571429,0.1320754716981132,0.5555555555555556,0.22857142857142854,0.5,0.41428571428571437,0.48421052631578954,0.47242206235011985,0.5597484276729561,0.1842105263157895,0.5909090909090909,0.3170731707317073,0.43333333333333357,0.5333333333333332
0.28260869565217384,0.26923076923076916,0.48611111111111094,0.1834061135371179,0.1648351648351648,0.07547169811320756,0.18300653594771243,0.6285714285714286,0.08333333333333348,0.24285714285714288,0.1473684210526316,0.12709832134292567,0.33333333333333326,0.17105263157894735,0.13636363636363635,0.5121951219512195,0.2333333333333334,0.2999999999999998
0.43478260869565233,0.34615384615384603,0.8055555555555554,0.38427947598253276,0.17582417582417587,0.1320754716981132,0.47712418300653603,0.2857142857142856,0.41666666666666674,0.2857142857142856,0.4,0.38848920863309355,0.40251572327044016,0.14473684210526316,0.4545454545454546,0.5121951219512195,0.43333333333333357,0.5333333333333332
0.5,0.26923076923076916,0.8333333333333333,0.3231441048034934,0.1208791208791209,0.11320754716981132,0.4509803921568627,0.3142857142857143,0.3333333333333335,0.22857142857142843,0.39473684210526316,0.3621103117505995,0.320754716981132,0.11842105263157887,0.2272727272727273,0.8292682926829269,0.5333333333333341,0.7000000000000002
0.10869565217391308,0.3846153846153846,0.41666666666666663,0.18777292576419213,0.19780219780219777,0.11320754716981132,0.2287581699346405,0.5714285714285714,0.16666666666666674,0.38571428571428545,0.20526315789473681,0.16187050359712227,0.371069182389937,0.23684210526315785,0.045454545454545456,0.29268292682926833,0.16666666666666696,0.16666666666666696
0.19565217391304346,0.23076923076923062,0.6388888888888888,0.15720524017467252,0.07692307692307687,0.09433962264150944,0.26797385620915026,0.5428571428571427,0.16666666666666674,0.22857142857142843,0.231578947368421,0.18465227817745802,0.18867924528301883,0.1578947368421052,0.5,0.43902439024390244,0.2333333333333334,0.2666666666666666
0.15217391304347827,0.1923076923076923,0.3194444444444444,0.10917030567685593,0.08791208791208793,0.09433962264150944,0.2222222222222222,0.5714285714285714,0.16666666666666674,0.17142857142857126,0.19999999999999996,0.15587529976019185,0.30817610062893075,0.3157894736842105,0.4090909090909091,0.4878048780487805,0.13333333333333375,0.13333333333333375
0.7826086956521738,0.6923076923076923,0.8333333333333333,0.406113537117904,0.13186813186813184,0.1509433962264151,0.522875816993464,0.22857142857142854,0.41666666666666674,0.6142857142857141,0.42105263157894723,0.44244604316546765,0.5408805031446542,0.06578947368421051,0.6363636363636364,0.07317073170731708,0.666666666666667,0.7000000000000002
0.7391304347826089,0.7307692307692306,0.875,0.3580786026200874,0.10989010989010983,0.16981132075471697,0.6666666666666667,0.1428571428571428,0.5833333333333335,0.6285714285714283,0.45789473684210524,0.5899280575539568,0.5031446540880502,0.09210526315789469,0.2727272727272727,0.12195121951219512,0.43333333333333357,0.5666666666666664
0.7826086956521738,0.7307692307692306,0.8888888888888888,0.41484716157205237,0.1428571428571429,0.18867924528301888,0.673202614379085,0.1428571428571428,0.5833333333333335,0.6285714285714283,0.4736842105263158,0.6079136690647482,0.6477987421383649,0.10526315789473684,0.5,0.17073170731707318,0.43333333333333357,0.5999999999999996
0.6304347826086958,0.8076923076923077,0.8472222222222221,0.37554585152838427,0.1208791208791209,0.1509433962264151,0.718954248366013,0.11428571428571421,0.6666666666666665,0.7571428571428569,0.49473684210526303,0.6522781774580335,0.5911949685534592,0.1578947368421052,0.5909090909090909,0.14634146341463417,0.43333333333333357,0.5666666666666664
0.43478260869565233,0.07692307692307687,0.4444444444444444,0.29694323144104806,0.1648351648351648,0.09433962264150944,0.24183006535947704,0.5142857142857142,0.16666666666666674,0.08571428571428563,0.20526315789473681,0.17985611510791363,0.10062893081761004,0.03947368421052633,0.2272727272727273,0.7317073170731707,0.9000000000000004,0.9666666666666668
0.36956521739130443,0.6153846153846154,0.5972222222222221,0.36244541484716153,0.17582417582417587,0.09433962264150944,0.4183006535947713,0.3142857142857143,0.3333333333333335,0.514285714285714,0.39473684210526316,0.3393285371702638,0.7106918238993711,0.14473684210526316,0.045454545454545456,0.04878048780487805,0.43333333333333357,0.4666666666666668
0.5869565217391304,0.9230769230769231,0.9305555555555554,0.44978165938864634,0.17582417582417587,0.16981132075471697,0.7516339869281046,0.11428571428571421,0.6666666666666665,0.8857142857142855,0.5473684210526316,0.6858513189448441,0.6037735849056605,0.17105263157894735,0.2727272727272727,0.4634146341463415,0.3333333333333339,0.5666666666666664
0.6956521739130435,0.8076923076923077,0.8333333333333333,0.5065502183406113,0.2417582417582418,0.1509433962264151,0.7124183006535947,0.11428571428571421,0.6666666666666665,0.7428571428571427,0.5368421052631579,0.6402877697841727,0.5849056603773586,0.1842105263157895,0.0,0.3170731707317073,0.36666666666666714,0.5999999999999996
0.4782608695652173,0.5384615384615383,0.45833333333333326,0.3973799126637555,0.25274725274725274,0.09433962264150944,0.3594771241830066,0.34285714285714275,0.25,0.48571428571428554,0.28421052631578947,0.29496402877697847,0.4779874213836477,0.13157894736842102,0.4090909090909091,0.4634146341463415,0.8000000000000007,0.833333333333333
0.23913043478260865,0.3846153846153846,0.5,0.3318777292576419,0.3076923076923077,0.09433962264150944,0.2810457516339868,0.48571428571428554,0.16666666666666674,0.357142857142857,0.26315789473684204,0.20983213429256595,0.40251572327044016,0.23684210526315785,0.2272727272727273,0.29268292682926833,0.3000000000000007,0.2999999999999998
0.15217391304347827,0.038461538461538325,0.02777777777777768,0.02620087336244542,0.10989010989010983,0.01886792452830189,0.013071895424836555,0.9428571428571428,0.0,0.014285714285714235,0.0052631578947368585,0.008393285371702641,0.07547169811320753,0.36842105263157887,0.18181818181818182,0.17073170731707318,0.10000000000000053,0.06666666666666643
0.652173913043478,0.846153846153846,0.875,0.4672489082969432,0.19780219780219777,0.16981132075471697,0.65359477124183,0.1428571428571428,0.5833333333333335,0.6714285714285715,0.5210526315789473,0.5863309352517986,0.8805031446540881,0.17105263157894735,0.2272727272727273,0.3902439024390244,0.40000000000000036,0.5
0.0,0.15384615384615374,0.18055555555555547,0.030567685589519666,0.07692307692307687,0.07547169811320756,0.09150326797385622,0.8285714285714285,0.08333333333333348,0.1428571428571428,0.02631578947368418,0.0515587529976019,0.23899371069182385,0.3026315789473685,0.045454545454545456,0.36585365853658536,0.0,0.09999999999999964
0.4565217391304346,0.3846153846153846,0.4027777777777777,0.24890829694323147,0.13186813186813184,0.09433962264150944,0.261437908496732,0.48571428571428554,0.16666666666666674,0.357142857142857,0.23684210526315785,0.197841726618705,0.49056603773584895,0.10526315789473684,0.5454545454545454,0.2682926829268293,0.5666666666666673,0.5666666666666664
0.6086956521739131,0.7692307692307694,0.7083333333333333,0.39301310043668125,0.19780219780219777,0.07547169811320756,0.6013071895424837,0.17142857142857137,0.5,0.6142857142857141,0.531578947368421,0.5419664268585132,0.6603773584905661,0.2499999999999999,0.2272727272727273,0.34146341463414637,0.5333333333333341,0.36666666666666714
0.3913043478260869,0.3076923076923077,0.7361111111111109,0.406113537117904,0.19780219780219777,0.1320754716981132,0.46405228758169925,0.2857142857142856,0.3333333333333335,0.27142857142857135,0.3789473684210526,0.3836930455635491,0.2767295597484276,0.09210526315789469,0.5,0.5853658536585367,0.5666666666666673,0.6333333333333337
0.4130434782608696,0.5,0.5833333333333333,0.28820960698689957,0.1208791208791209,0.11320754716981132,0.3464052287581698,0.3999999999999999,0.25,0.44285714285714284,0.2684210526315789,0.2697841726618705,0.3459119496855345,0.02631578947368418,0.36363636363636365,0.2682926829268293,0.8000000000000007,0.9000000000000004
