Length,Diameter,Height,whole weight,Shucked weight,Viscera weight,Shell weight,F,I,M
0.4516129032258065,0.5131578947368423,0.44444444444444453,0.20167686381146616,0.17432712215320917,0.2013685239491691,0.10880829015544041,1.0,0.0,0.0
0.817204301075269,0.8421052631578949,0.8444444444444444,0.5631089961477453,0.37681159420289856,0.5112414467253177,0.383419689119171,1.0,0.0,0.0
0.5161290322580645,0.5131578947368423,0.48888888888888893,0.25492861998640387,0.20662525879917187,0.2776148582600195,0.15025906735751296,1.0,0.0,0.0
0.5268817204301075,0.5789473684210527,0.7777777777777778,0.3389984137774757,0.34534161490683235,0.2795698924731182,0.16476683937823838,0.0,0.0,1.0
0.6666666666666667,0.6710526315789476,0.5555555555555557,0.3988216632676185,0.37308488612836443,0.3655913978494623,0.22797927461139902,0.0,0.0,1.0
0.25806451612903225,0.26315789473684215,0.5111111111111112,0.0768184908225697,0.041821946169772264,0.07429130009775171,0.06735751295336788,0.0,0.0,1.0
0.7419354838709677,0.75,0.4222222222222223,0.45864491275776115,0.3983436853002071,0.3167155425219941,0.26165803108808294,1.0,0.0,0.0
0.3655913978494624,0.35526315789473695,0.5111111111111112,0.1121685927940177,0.09523809523809525,0.09775171065493647,0.06735751295336788,0.0,0.0,1.0
0.19354838709677413,0.19736842105263164,0.4,0.04985270790845231,0.037267080745341616,0.05669599217986315,0.036269430051813475,0.0,0.0,1.0
0.6774193548387097,0.7105263157894737,0.5555555555555557,0.37162927713573535,0.2625258799171843,0.31182795698924726,0.2849740932642487,0.0,0.0,1.0
0.6666666666666667,0.6710526315789476,0.48888888888888893,0.2859732608203037,0.23892339544513463,0.23558162267839683,0.20518134715025907,0.0,1.0,0.0
0.15053763440860213,0.14473684210526316,0.33333333333333337,0.03217765692272831,0.024016563146997932,0.022482893450635394,0.02642487046632125,0.0,0.0,1.0
0.5053763440860215,0.5131578947368423,0.44444444444444453,0.20575572173124862,0.12049689440993792,0.22482893450635383,0.13471502590673579,1.0,0.0,0.0
0.849462365591398,0.855263157894737,0.8,0.6229322456378881,0.47577639751552797,0.6754643206256109,0.39896373056994827,1.0,0.0,0.0
0.5053763440860215,0.5263157894736843,0.5111111111111112,0.2034896895535917,0.13871635610766048,0.2043010752688172,0.1606217616580311,0.0,1.0,0.0
0.6989247311827957,0.75,0.7333333333333334,0.47269431225923414,0.34078674948240173,0.509286412512219,0.3466321243523316,0.0,0.0,1.0
0.7526881720430108,0.75,0.6222222222222222,0.5114434624971675,0.4840579710144928,0.42326490713587483,0.25803108808290154,0.0,0.0,1.0
0.032258064516129004,0.052631578947368474,0.33333333333333337,0.006571493315205082,0.0020703933747412,0.03225806451612903,0.010362694300518137,0.0,0.0,1.0
1.0,1.0,0.7777777777777778,0.8348062542488104,0.6608695652173915,0.7966764418377321,0.5652849740932643,1.0,0.0,0.0
0.838709677419355,0.8421052631578949,0.8,0.5966462723770678,0.5084886128364391,0.46529814271749753,0.39896373056994827,0.0,0.0,1.0
0.4946236559139785,0.5263157894736843,0.5111111111111112,0.2689780194878768,0.2708074534161491,0.25122189638318665,0.13471502590673579,0.0,0.0,1.0
0.6344086021505375,0.6447368421052633,0.48888888888888893,0.2973034217085883,0.23354037267080752,0.30987292277614853,0.20207253886010362,0.0,1.0,0.0
0.4838709677419355,0.47368421052631593,0.48888888888888893,0.21391343757081355,0.16521739130434787,0.13196480938416422,0.1761658031088083,0.0,1.0,0.0
0.26881720430107536,0.26315789473684215,0.35555555555555557,0.10174484477679585,0.08281573498964803,0.11730205278592375,0.06217616580310882,1.0,0.0,0.0
0.6021505376344087,0.5921052631578947,0.6,0.3437570813505552,0.24927536231884057,0.27859237536656883,0.27979274611398963,1.0,0.0,0.0
0.3870967741935485,0.381578947368421,0.4,0.1117153863584863,0.09275362318840581,0.09286412512218963,0.0766839378238342,0.0,1.0,0.0
0.11827956989247312,0.0921052631578948,0.35555555555555557,0.020847496034443705,0.013664596273291925,0.018572825024437925,0.015544041450777202,0.0,1.0,0.0
0.78494623655914,0.736842105263158,0.6222222222222222,0.6186267845003401,0.45217391304347837,0.552297165200391,0.3523316062176166,0.0,0.0,1.0
0.6021505376344087,0.6578947368421053,0.5777777777777777,0.3852254702016769,0.415320910973085,0.25806451612903225,0.20207253886010362,0.0,1.0,0.0
0.5268817204301075,0.5131578947368423,0.48888888888888893,0.2594606843417177,0.2679089026915114,0.21309872922776146,0.1284974093264249,0.0,1.0,0.0
0.6344086021505375,0.605263157894737,0.6222222222222222,0.35055517788352597,0.3031055900621118,0.396871945259042,0.1968911917098446,1.0,0.0,0.0
0.7096774193548387,0.42105263157894746,0.6222222222222222,0.43167912984364387,0.36645962732919257,0.429130009775171,0.23834196891191714,0.0,0.0,1.0
0.6559139784946237,0.6710526315789476,0.5777777777777777,0.3668706095626558,0.35817805383022777,0.29912023460410553,0.20207253886010362,0.0,0.0,1.0
0.795698924731183,0.7105263157894737,0.6666666666666667,0.5726263312939044,0.44265010351966877,0.6236559139784945,0.2792746113989638,1.0,0.0,0.0
1.0,0.9605263157894737,0.888888888888889,0.9635168819397237,0.92008281573499,0.8142717497556207,0.5367875647668394,1.0,0.0,0.0
0.6451612903225805,0.6447368421052633,0.688888888888889,0.3836392476773171,0.3445134575569359,0.39589442815249265,0.21554404145077724,1.0,0.0,0.0
0.6989247311827957,0.6578947368421053,0.5777777777777777,0.33446634942216186,0.23892339544513463,0.3304007820136852,0.26943005181347157,1.0,0.0,0.0
0.5376344086021507,0.5789473684210527,0.5111111111111112,0.2619533197371403,0.20869565217391306,0.2150537634408602,0.18652849740932645,0.0,0.0,1.0
0.6666666666666667,0.605263157894737,0.6666666666666667,0.3863584862905054,0.33706004140786755,0.41055718475073305,0.20207253886010362,0.0,0.0,1.0
0.4946236559139785,0.4605263157894737,0.5333333333333334,0.25243598459098127,0.2467908902691512,0.219941348973607,0.13471502590673579,0.0,0.0,1.0
0.4731182795698925,0.5394736842105263,0.5555555555555557,0.24359845909811922,0.17639751552795035,0.260019550342131,0.16165803108808294,0.0,1.0,0.0
0.7419354838709677,0.75,0.6666666666666667,0.4545660548379788,0.3573498964803313,0.40469208211143687,0.2886010362694301,1.0,0.0,0.0
0.6021505376344087,0.6315789473684212,0.7333333333333334,0.35304781327894863,0.25838509316770186,0.34213098729227753,0.2642487046632125,1.0,0.0,0.0
0.6344086021505375,0.6315789473684212,0.688888888888889,0.4072059823249491,0.4169772256728779,0.36754643206256105,0.19481865284974095,0.0,0.0,1.0
0.6989247311827957,0.6578947368421053,0.5777777777777777,0.38681169272603677,0.349896480331263,0.2893450635386119,0.24352331606217623,1.0,0.0,0.0
0.6021505376344087,0.605263157894737,0.5111111111111112,0.2959438024019942,0.2554865424430642,0.28054740957966756,0.18860103626943006,0.0,1.0,0.0
0.5913978494623657,0.5789473684210527,0.6,0.33945162021300707,0.34534161490683235,0.303030303030303,0.16217616580310884,0.0,0.0,1.0
0.6989247311827957,0.736842105263158,0.6444444444444445,0.48810333106730125,0.3076604554865425,0.5043988269794721,0.3523316062176166,1.0,0.0,0.0
0.7311827956989247,0.7763157894736843,0.6666666666666667,0.5361432132336279,0.48861283643892345,0.439882697947214,0.2849740932642487,0.0,0.0,1.0
0.5806451612903227,0.5263157894736843,0.48888888888888893,0.2388397915250397,0.20786749482401656,0.21016617790811337,0.1658031088082902,1.0,0.0,0.0
0.6236559139784945,0.6842105263157896,0.6222222222222222,0.3827328348062543,0.33167701863354043,0.4525904203323558,0.22279792746113994,1.0,0.0,0.0
0.11827956989247312,0.13157894736842113,0.31111111111111117,0.024699750736460455,0.021118012422360243,0.02150537634408603,0.015544041450777202,0.0,1.0,0.0
0.5161290322580645,0.5131578947368423,0.5777777777777777,0.29571719918422845,0.2542443064182195,0.303030303030303,0.15025906735751296,0.0,0.0,1.0
0.3763440860215054,0.4342105263157895,0.48888888888888893,0.14004078857919786,0.12877846790890274,0.18963831867057673,0.10880829015544041,0.0,1.0,0.0
0.5698924731182797,0.5394736842105263,0.5555555555555557,0.2778155449807388,0.2513457556935818,0.23558162267839683,0.17823834196891192,0.0,0.0,1.0
0.6666666666666667,0.6973684210526316,0.5777777777777777,0.362338545207342,0.33871635610766054,0.28054740957966756,0.22176165803108813,0.0,0.0,1.0
0.78494623655914,0.7631578947368423,0.6,0.491955585769318,0.46169772256728786,0.3773216031280547,0.3098445595854923,0.0,0.0,1.0
0.4838709677419355,0.48684210526315796,0.4666666666666667,0.2397462043961025,0.2368530020703934,0.21309872922776146,0.13160621761658034,0.0,0.0,1.0
0.4193548387096775,0.35526315789473695,0.4,0.14933152050759124,0.13043478260869568,0.09872922776148584,0.11036269430051815,0.0,1.0,0.0
0.5161290322580645,0.5,0.5333333333333334,0.23068207568547477,0.20952380952380956,0.19550342130987292,0.13989637305699482,0.0,1.0,0.0
0.13978494623655902,0.17105263157894746,0.33333333333333337,0.03217765692272831,0.026915113871635615,0.03128054740957967,0.019689119170984454,0.0,0.0,1.0
0.3548387096774194,0.32894736842105277,0.4,0.14887831407205987,0.11138716356107663,0.14369501466275658,0.08601036269430051,1.0,0.0,0.0
0.5806451612903227,0.5526315789473684,0.7333333333333334,0.4720145026059371,0.3780538302277433,0.530791788856305,0.2808290155440415,1.0,0.0,0.0
0.7096774193548387,0.6842105263157896,0.6,0.37910718332200327,0.3345755693581781,0.2795698924731182,0.25492227979274606,0.0,1.0,0.0
0.5053763440860215,0.4342105263157895,0.44444444444444453,0.22229775662814416,0.24513457556935825,0.24535679374389047,0.10984455958549222,0.0,0.0,1.0
0.6344086021505375,0.6315789473684212,0.6444444444444445,0.32404260140494,0.29399585921325055,0.32942326490713586,0.2062176165803109,0.0,0.0,1.0
0.6021505376344087,0.6578947368421053,0.7777777777777778,0.2673917969635169,0.19668737060041408,0.19452590420332355,0.24352331606217623,1.0,0.0,0.0
0.7096774193548387,0.736842105263158,0.6666666666666667,0.43847722637661457,0.2881987577639752,0.418377321603128,0.300518134715026,1.0,0.0,0.0
0.4408602150537635,0.42105263157894746,0.4666666666666667,0.21051438930432814,0.1859213250517599,0.198435972629521,0.13989637305699482,1.0,0.0,0.0
0.7634408602150538,0.7763157894736843,0.7333333333333334,0.4668026285973261,0.32712215320910976,0.3949169110459433,0.3595854922279793,0.0,0.0,1.0
0.3763440860215054,0.39473684210526316,0.2888888888888889,0.14865171085429416,0.14161490683229816,0.13685239491691104,0.08808290155440415,0.0,1.0,0.0
0.6344086021505375,0.6710526315789476,0.6,0.36392476773170185,0.23809523809523814,0.34701857282502435,0.2678756476683938,1.0,0.0,0.0
0.6129032258064515,0.6315789473684212,0.5555555555555557,0.32268298209834584,0.29855072463768123,0.2561094819159335,0.1911917098445596,0.0,0.0,1.0
0.4516129032258065,0.5,0.4666666666666667,0.24926353954226155,0.2376811594202899,0.18377321603128055,0.15025906735751296,0.0,0.0,1.0
0.6344086021505375,0.6973684210526316,0.6,0.3872648991615682,0.3354037267080746,0.3255131964809384,0.24455958549222803,0.0,0.0,1.0
0.3655913978494624,0.4078947368421053,0.4,0.15748923634715614,0.13084886128364392,0.12512218963831867,0.11295336787564766,1.0,0.0,0.0
0.3870967741935485,0.44736842105263164,0.5555555555555557,0.17516428733288014,0.12132505175983439,0.14662756598240467,0.17098445595854922,0.0,0.0,1.0
0.6129032258064515,0.6578947368421053,0.6,0.3156582823476094,0.2645962732919255,0.25317693059628543,0.22797927461139902,1.0,0.0,0.0
0.806451612903226,0.8289473684210527,0.6666666666666667,0.582596872875595,0.44761904761904764,0.5112414467253177,0.37823834196891204,0.0,0.0,1.0
0.7634408602150538,0.7763157894736843,0.7333333333333334,0.538409245411285,0.4004140786749483,0.42815249266862165,0.46113989637305697,1.0,0.0,0.0
0.4193548387096775,0.4342105263157895,0.48888888888888893,0.17471108089734874,0.14161490683229816,0.1622678396871945,0.1295336787564767,0.0,0.0,1.0
0.5376344086021507,0.5657894736842106,0.5333333333333334,0.2506231588488557,0.17474120082815736,0.21896383186705765,0.1761658031088083,1.0,0.0,0.0
0.4731182795698925,0.5263157894736843,0.5555555555555557,0.2227509630636756,0.16190476190476194,0.20723362658846528,0.17098445595854922,0.0,0.0,1.0
0.5698924731182797,0.5394736842105263,0.4666666666666667,0.3031951053704963,0.32173913043478264,0.21700879765395892,0.15544041450777205,0.0,0.0,1.0
0.7419354838709677,0.6973684210526316,0.7111111111111111,0.47813278948561083,0.46335403726708085,0.4467253176930596,0.23937823834196895,0.0,0.0,1.0
0.5376344086021507,0.5657894736842106,0.5555555555555557,0.25039655563109,0.17432712215320917,0.3049853372434017,0.17409326424870467,0.0,1.0,0.0
0.34408602150537637,0.44736842105263164,0.5111111111111112,0.1645139360978926,0.1494824016563147,0.13098729227761485,0.11917098445595856,0.0,0.0,1.0
0.6451612903225805,0.6578947368421053,0.8,0.7863131656469524,0.7449275362318842,0.7751710654936461,0.4155440414507773,0.0,0.0,1.0
0.795698924731183,0.7763157894736843,0.7555555555555556,0.5970994788125992,0.5759834368530022,0.520039100684262,0.3119170984455959,1.0,0.0,0.0
0.7419354838709677,0.75,0.6222222222222222,0.4491275776116021,0.36314699792960664,0.48387096774193544,0.2792746113989638,1.0,0.0,0.0
0.6344086021505375,0.6315789473684212,0.5777777777777777,0.32766825288919105,0.30600414078674953,0.3225806451612903,0.18652849740932645,0.0,0.0,1.0
0.5483870967741937,0.6447368421052633,0.5333333333333334,0.27373668706095633,0.19792960662525882,0.303030303030303,0.23316062176165805,0.0,1.0,0.0
0.6774193548387097,0.605263157894737,0.6444444444444445,0.42284160435078183,0.3146997929606626,0.3802541544477028,0.27979274611398963,0.0,0.0,1.0
0.6021505376344087,0.605263157894737,0.6,0.33877181055971,0.3561076604554866,0.30107526881720426,0.14870466321243525,1.0,0.0,0.0
0.6881720430107527,0.7105263157894737,0.6,0.4559256741445729,0.43850931677018634,0.3255131964809384,0.27461139896373055,1.0,0.0,0.0
0.6451612903225805,0.75,0.8,0.5404486743711763,0.401656314699793,0.43890518084066465,0.383419689119171,0.0,1.0,0.0
0.19354838709677413,0.21052631578947367,0.4,0.06616813958758216,0.055486542443064196,0.05669599217986315,0.045077720207253896,1.0,0.0,0.0
0.5806451612903227,0.5789473684210527,0.6444444444444445,0.3031951053704963,0.24637681159420294,0.3401759530791788,0.18134715025906736,0.0,0.0,1.0
0.5376344086021507,0.5263157894736843,0.5111111111111112,0.27826875141627017,0.19792960662525882,0.27468230694037143,0.1585492227979275,0.0,0.0,1.0
0.5053763440860215,0.381578947368421,0.6222222222222222,0.3618853387718106,0.3089026915113872,0.32942326490713586,0.24145077720207261,0.0,0.0,1.0
0.6344086021505375,0.6578947368421053,0.6444444444444445,0.3922501699524134,0.37225672877846794,0.3235581622678397,0.21347150259067357,0.0,1.0,0.0
0.838709677419355,0.736842105263158,0.7111111111111111,0.513256288239293,0.4057971014492754,0.5718475073313783,0.35854922279792756,0.0,1.0,0.0
0.5591397849462367,0.5,0.5333333333333334,0.24087922048493093,0.18633540372670815,0.24535679374389047,0.15751295336787566,0.0,1.0,0.0
0.5591397849462367,0.5921052631578947,0.5555555555555557,0.315205075912078,0.2881987577639752,0.2795698924731182,0.1963730569948187,0.0,1.0,0.0
0.34408602150537637,0.26315789473684215,0.44444444444444453,0.11556764106050307,0.09648033126293999,0.12023460410557184,0.07253886010362695,0.0,1.0,0.0
0.6236559139784945,0.6447368421052633,0.7111111111111111,0.3768411511443463,0.2770186335403727,0.2678396871945259,0.2642487046632125,1.0,0.0,0.0
0.29032258064516125,0.2894736842105263,0.44444444444444453,0.12032630863358262,0.129192546583851,0.0694037145650049,0.06528497409326425,0.0,0.0,1.0
0.6129032258064515,0.7236842105263159,0.7111111111111111,0.37752096079764336,0.2840579710144928,0.3626588465298142,0.24352331606217623,1.0,0.0,0.0
0.5591397849462367,0.5657894736842106,0.5555555555555557,0.27305687740765927,0.22774327122153215,0.22482893450635383,0.1958549222797928,0.0,1.0,0.0
0.5053763440860215,0.5,0.5333333333333334,0.17765692272830277,0.129192546583851,0.20039100684261973,0.12642487046632125,1.0,0.0,0.0
0.838709677419355,0.8421052631578949,0.7333333333333334,0.6197598005891685,0.565217391304348,0.6129032258064516,0.3533678756476685,0.0,0.0,1.0
0.21505376344086025,0.25,0.33333333333333337,0.08950827101744846,0.09026915113871638,0.08895405669599217,0.05699481865284975,1.0,0.0,0.0
0.4731182795698925,0.42105263157894746,0.48888888888888893,0.1830953999546794,0.1519668737060042,0.14369501466275658,0.1290155440414508,0.0,1.0,0.0
0.3655913978494624,0.32894736842105277,0.4,0.1468388851121686,0.13457556935817805,0.11632453567937438,0.08290155440414508,0.0,1.0,0.0
0.6881720430107527,0.6710526315789476,0.6,0.5089508271017449,0.40414078674948245,0.4770283479960899,0.2590673575129534,0.0,0.0,1.0
0.17204301075268813,0.19736842105263164,0.4,0.033990482664853855,0.019875776397515532,0.030303030303030304,0.04145077720207255,0.0,1.0,0.0
0.870967741935484,0.8684210526315792,0.7111111111111111,0.6619079990935872,0.5565217391304349,0.6803519061583577,0.39533678756476687,1.0,0.0,0.0
0.3978494623655915,0.39473684210526316,0.33333333333333337,0.13981418536143214,0.1283643892339545,0.08699902248289344,0.0906735751295337,0.0,1.0,0.0
0.30107526881720426,0.26315789473684215,0.4222222222222223,0.07070020394289603,0.0401656314699793,0.09579667644183772,0.05751295336787565,0.0,1.0,0.0
0.5806451612903227,0.5789473684210527,0.6,0.23340131429866307,0.1850931677018634,0.20527859237536655,0.183419689119171,0.0,1.0,0.0
0.6989247311827957,0.6973684210526316,0.6666666666666667,0.47745297983231366,0.4683229813664597,0.3870967741935484,0.261139896373057,1.0,0.0,0.0
0.15053763440860213,0.1578947368421053,0.4222222222222223,0.03852254702016769,0.01697722567287785,0.0576735092864125,0.036269430051813475,0.0,1.0,0.0
0.7419354838709677,0.7631578947368423,0.7111111111111111,0.5121232721504647,0.4438923395445135,0.501466275659824,0.2886010362694301,0.0,0.0,1.0
0.6774193548387097,0.6578947368421053,0.6,0.4169499206888739,0.39130434782608703,0.37341153470185723,0.23834196891191714,0.0,0.0,1.0
0.4516129032258065,0.44736842105263164,0.6,0.2046227056424202,0.14451345755693584,0.22385141739980446,0.15544041450777205,1.0,0.0,0.0
0.6021505376344087,0.5394736842105263,0.6444444444444445,0.31611148878314077,0.2455486542443065,0.3020527859237536,0.22072538860103627,1.0,0.0,0.0
0.5268817204301075,0.5131578947368423,0.6222222222222222,0.26421935191479723,0.19585921325051764,0.2561094819159335,0.1917098445595855,0.0,0.0,1.0
0.6989247311827957,0.7763157894736843,0.7555555555555556,0.450713800135962,0.35072463768115947,0.447702834799609,0.30569948186528506,1.0,0.0,0.0
0.4193548387096775,0.39473684210526316,0.48888888888888893,0.1534103784273737,0.1163561076604555,0.1515151515151515,0.10880829015544041,0.0,0.0,1.0
